date,strategy,leg,ticker,action,qty,price,pnl,side,regime,VIX,VVIX,NDX_SPY_RS_20d,SOXL_5d_ret,vix_scale,vvix_scale,ndx_scale,k_final,vvix_gate_active
2010-07-09,yangbyungi,LONG,SOXL,STOP_BUY,48128.56972427012,0.5468507998873293,0.0,,BEAR,24.979999542236328,88.58000183105469,0.002570267567229223,0.1714191771110114,0.8006405270818314,1.0,1.0,0.5204163426031905,False
2010-07-12,yangbyungi,LONG,SOXL,MOO_SELL,48128.56972427012,0.5570543260574341,472.4858395232477,,BEAR,24.43000030517578,91.75,0.0009168703243771503,0.23128851530441574,0.8186655648859229,1.0,1.0,0.5321326171758499,False
2010-07-12,yangbyungi,LONG,SOXL,STOP_BUY,47771.20137629143,0.5659758339357376,0.0,,BEAR,24.43000030517578,91.75,0.0009168703243771503,0.23128851530441574,0.8186655648859229,1.0,1.0,0.5321326171758499,False
2010-07-13,yangbyungi,LONG,SOXL,MOO_SELL,47771.20137629143,0.5963686582148076,1432.4674215485938,,NEUTRAL,24.559999465942383,90.80000305175781,-0.0016113572165460388,0.31274573367901914,0.8143322652646722,1.0,0.8,0.4234527779376296,False
2010-07-13,longbyungi,LONG,SOXL,STOP_BUY,72018.01834045564,0.6059198050846158,0.0,,NEUTRAL,24.559999465942383,90.80000305175781,-0.0016113572165460388,0.31274573367901914,0.8143322652646722,1.0,0.8,0.4234527779376296,False
2010-07-14,longbyungi,LONG,SOXL,MOO_SELL,72018.01834045564,0.6396799857020379,2399.944336880384,,NEUTRAL,24.889999389648438,96.12999725341797,-0.0022914637317128506,0.12403577909755126,0.8035355761526394,1.0,0.8,0.4178384995993725,False
2010-07-19,yangbyungi,LONG,SOXL,STOP_BUY,37161.595280287846,0.5681764249438047,0.0,,BEAR,25.969999313354492,102.58000183105469,-0.0098837412065782,0.013024596633327779,0.7701193888640362,1.0,0.8,0.40046208220929885,False
2010-07-20,yangbyungi,LONG,SOXL,MOO_SELL,37161.595280287846,0.5392302480936051,-1090.0896585266928,,NEUTRAL,23.93000030517578,98.88999938964844,-0.0028769203125696974,-0.04541701161838896,0.8357709880878786,0.9101021393010644,0.8,0.3955312213967623,True
2010-07-20,longbyungi,LONG,SOXL,STOP_BUY,75342.67527516696,0.5478662943130731,0.0,,NEUTRAL,23.93000030517578,98.88999938964844,-0.0028769203125696974,-0.04541701161838896,0.8357709880878786,0.9101021393010644,0.8,0.3955312213967623,True
2010-07-21,longbyungi,LONG,SOXL,MOO_SELL,75342.67527516696,0.5958689444363118,3586.4878551397705,,NEUTRAL,25.639999389648438,97.0199966430664,-0.011064623863530909,-0.09497719154196327,0.7800312198164303,0.9276438168835157,0.8,0.3762673917801854,True
2010-07-22,yangbyungi,LONG,SOXL,STOP_BUY,40194.51115363439,0.5669913283614814,0.0,,BEAR,24.6299991607666,93.19999694824219,-0.008127733407651827,0.0008342997545831565,0.8120178920614103,1.0,0.8,0.4222493038719334,False
2010-07-23,yangbyungi,LONG,SOXL,MOO_SELL,40194.51115363439,0.5947025285959244,1097.4953460622091,,NEUTRAL,23.469999313354492,89.9000015258789,-0.010840888468802934,0.12722811418337154,0.8521517079303853,1.0,0.8,0.4431188881238004,False
2010-07-23,longbyungi,LONG,SOXL,STOP_BUY,79967.96903425793,0.6042269915539025,0.0,,NEUTRAL,23.469999313354492,89.9000015258789,-0.010840888468802934,0.12722811418337154,0.8521517079303853,1.0,0.8,0.4431188881238004,False
2010-07-26,longbyungi,LONG,SOXL,MOO_SELL,79967.96903425793,0.6113611439168454,536.480835213988,,NEUTRAL,22.729999542236328,88.55000305175781,-0.005791333178558067,0.08571435286077933,0.8798944303908361,1.0,0.8,0.4575451038032348,False
2010-07-26,longbyungi,LONG,SOXL,STOP_BUY,80716.51092263895,0.6211524030576645,0.0,,NEUTRAL,22.729999542236328,88.55000305175781,-0.005791333178558067,0.08571435286077933,0.8798944303908361,1.0,0.8,0.4575451038032348,False
2010-07-27,longbyungi,LONG,SOXL,MOO_SELL,80716.51092263895,0.6468434434831143,2037.8692749057664,,NEUTRAL,23.190000534057617,90.13999938964844,-0.0083106155272612,0.06039835670497773,0.8624406873396715,1.0,0.8,0.44846915741662924,False
2010-07-28,longbyungi,LONG,SOXL,STOP_BUY,76958.88027119653,0.6219983558557927,0.0,,NEUTRAL,24.25,90.70999908447266,-0.0018671683893702884,0.0703676505681694,0.8247422680412371,1.0,0.8,0.42886597938144333,False
2010-07-29,longbyungi,LONG,SOXL,MOO_SELL,76958.88027119653,0.5945355998873711,-2146.271030356911,,NEUTRAL,24.1299991607666,90.62000274658203,0.0010970219132735437,-0.07891029865470633,0.828843791777596,0.9931582131120006,1.0,0.5350624624740281,True
2010-08-04,longbyungi,LONG,SOXL,STOP_BUY,115070.56564452962,0.5568362630461156,0.0,,NEUTRAL,22.209999084472656,85.05000305175781,0.001981063720015719,-0.04363898556973922,0.9004953095194993,1.0,1.0,0.5853219511876746,True
2010-08-05,longbyungi,LONG,SOXL,MOO_SELL,115070.56564452962,0.5590533598959446,210.18047106044833,,NEUTRAL,22.100000381469727,86.5199966430664,0.005889231163224373,-0.0063348139018958305,0.90497735994473,1.0,1.0,0.5882352839640745,True
2010-08-06,longbyungi,LONG,SOXL,STOP_BUY,119860.52307483711,0.5471889752081036,0.0,,NEUTRAL,21.739999771118164,87.44000244140625,0.007210441008492108,0.02709438830857147,0.9199632111574456,1.0,1.0,0.5979760872523396,False
2010-08-09,longbyungi,LONG,SOXL,MOO_SELL,119860.52307483711,0.5533901753723621,697.1084979439474,,NEUTRAL,22.139999389648438,87.86000061035156,0.005529006887156962,-0.008576722497585898,0.9033423916601825,1.0,1.0,0.5871725545791187,True
2010-08-09,longbyungi,LONG,SOXL,STOP_BUY,115269.45868481288,0.5622530000169574,0.0,,NEUTRAL,22.139999389648438,87.86000061035156,0.005529006887156962,-0.008576722497585898,0.9033423916601825,1.0,1.0,0.5871725545791187,True
2010-08-10,longbyungi,LONG,SOXL,MOO_SELL,115269.45868481288,0.5413961510658264,-2448.6836525459294,,NEUTRAL,22.3700008392334,90.3499984741211,0.004466936885972439,-0.05611528901052909,0.8940545037854091,0.9961261928054006,1.0,0.5788842208605828,True
2010-08-13,yangbyungi,LONG,SOXL,STOP_BUY,52213.07511591085,0.4444541334065794,0.0,,BEAR,26.239999771118164,99.54000091552734,-0.006868676967262455,-0.23165661846464747,0.7621951285995663,0.9041591236911553,0.8,0.3583557533692507,True
2010-08-13,yangbyungi,LONG,SOXL,LOC_SELL,13053.268778977712,0.4221218355894089,-295.4685630239519,loser,BEAR,26.239999771118164,99.54000091552734,-0.006868676967262455,-0.23165661846464747,0.7621951285995663,0.9041591236911553,0.8,0.3583557533692507,True
2010-08-16,yangbyungi,LONG,SOXL,MOO_SELL,39159.806336933136,0.4181238274872303,-1042.9121156586043,,BEAR,26.100000381469727,98.7300033569336,-0.007745156152641708,-0.23627670564758296,0.7662835137044459,0.9115769972642211,0.8,0.36323374072740333,True
2010-08-16,yangbyungi,LONG,SOXL,STOP_BUY,45569.503221328836,0.4248202928884327,0.0,,BEAR,26.100000381469727,98.7300033569336,-0.007745156152641708,-0.23627670564758296,0.7662835137044459,0.9115769972642211,0.8,0.36323374072740333,True
2010-08-17,yangbyungi,LONG,SOXL,MOO_SELL,45569.503221328836,0.44294541750848293,812.1126464430126,,BEAR,24.329999923706055,93.25,-0.007601068478715334,-0.14119497698354166,0.8220304177030803,0.9651474530831099,0.8,0.4125578932815459,True
2010-08-17,yangbyungi,LONG,SOXL,STOP_BUY,49229.211145130466,0.45003941327713426,0.0,,BEAR,24.329999923706055,93.25,-0.007601068478715334,-0.14119497698354166,0.8220304177030803,0.9651474530831099,0.8,0.4125578932815459,True
2010-08-17,yangbyungi,LONG,SOXL,LOC_SELL,12307.302786282617,0.44277848879992965,-93.20825913814406,loser,BEAR,24.329999923706055,93.25,-0.007601068478715334,-0.14119497698354166,0.8220304177030803,0.9651474530831099,0.8,0.4125578932815459,True
2010-08-18,yangbyungi,LONG,SOXL,MOO_SELL,36921.90835884785,0.44677649690210824,-132.06235357893092,,BEAR,24.59000015258789,91.30000305175781,-0.006797333709481879,0.009182896493153958,0.8133387505447074,1.0,0.8,0.4229361502832479,False
2010-08-18,yangbyungi,LONG,SOXL,STOP_BUY,49929.951228633254,0.4539318493524938,0.0,,BEAR,24.59000015258789,91.30000305175781,-0.006797333709481879,0.009182896493153958,0.8133387505447074,1.0,0.8,0.4229361502832479,False
2010-08-19,yangbyungi,LONG,SOXL,MOO_SELL,49929.951228633254,0.4522737357020378,-98.6259139315116,,NEUTRAL,26.440000534057617,91.95999908447266,-0.007192562522228774,-0.0015315861849981571,0.7564296367633506,0.9786863951284706,0.8,0.3849598450735763,True
2010-08-19,longbyungi,LONG,SOXL,STOP_BUY,89705.90404598913,0.45951712922304866,0.0,,NEUTRAL,26.440000534057617,91.95999908447266,-0.007192562522228774,-0.0015315861849981571,0.7564296367633506,0.9786863951284706,0.8,0.3849598450735763,True
2010-08-20,longbyungi,LONG,SOXL,MOO_SELL,89705.90404598913,0.43861358177661897,-1903.3702910338034,,BEAR,25.489999771118164,89.33999633789062,-0.0003894951984300121,0.041436457070791244,0.7846214272101056,1.0,0.8,0.4080031421492549,False
2010-08-20,yangbyungi,LONG,SOXL,STOP_BUY,48147.30904689314,0.4456382009965181,0.0,,BEAR,25.489999771118164,89.33999633789062,-0.0003894951984300121,0.041436457070791244,0.7846214272101056,1.0,0.8,0.4080031421492549,False
2010-08-20,yangbyungi,LONG,SOXL,LOC_SELL,12036.827261723285,0.43961306890845303,-76.2529399897794,loser,BEAR,25.489999771118164,89.33999633789062,-0.0003894951984300121,0.041436457070791244,0.7846214272101056,1.0,0.8,0.4080031421492549,False
2010-08-23,yangbyungi,LONG,SOXL,MOO_SELL,36110.48178516985,0.45210683678090574,222.23925262499142,,BEAR,25.65999984741211,87.66000366210938,-0.0037757599262349117,-0.005470305070998549,0.7794232314470205,1.0,0.8,0.40530008035245074,True
2010-08-24,yangbyungi,LONG,SOXL,STOP_BUY,48216.224745895655,0.4136497028828412,0.0,,BEAR,27.459999084472656,85.69999694824219,-0.0064956216509692855,-0.09067037264945954,0.7283321437293515,1.0,0.8,0.3787327147392628,True
2010-08-24,yangbyungi,LONG,SOXL,LOC_SELL,12054.056186473914,0.4026315982192755,-136.2566779166791,loser,BEAR,27.459999084472656,85.69999694824219,-0.0064956216509692855,-0.09067037264945954,0.7283321437293515,1.0,0.8,0.3787327147392628,True
2010-08-25,yangbyungi,LONG,SOXL,MOO_SELL,36162.16855942174,0.396968413695693,-613.491389513274,,BEAR,26.700000762939453,82.63999938964844,0.0004933194790122108,-0.09355594979562343,0.7490636490078573,1.0,1.0,0.4868913718551072,True
2010-08-25,yangbyungi,LONG,SOXL,STOP_BUY,63120.05515080477,0.40332606440328056,0.0,,BEAR,26.700000762939453,82.63999938964844,0.0004933194790122108,-0.09355594979562343,0.7490636490078573,1.0,1.0,0.4868913718551072,True
2010-08-26,yangbyungi,LONG,SOXL,MOO_SELL,63120.05515080477,0.4221218355894089,1168.1543029302484,,BEAR,27.3700008392334,82.94999694824219,-0.003341657539574494,-0.10003835352879198,0.730727051032132,1.0,0.8,0.3799780665367087,True
2010-08-27,yangbyungi,LONG,SOXL,STOP_BUY,54928.87427441651,0.40941912175118916,0.0,,BEAR,24.450000762939453,79.0,-0.008147632132889493,-0.05721711633539417,0.817995884495651,1.0,0.8,0.42535785993773856,True
2010-08-30,yangbyungi,LONG,SOXL,MOO_SELL,54928.87427441651,0.4084626646488905,-68.26097595681495,,BEAR,27.209999084472656,82.5199966430664,-0.0008201727582953788,-0.09347846256138304,0.7350239130075152,1.0,0.8,0.382212434763908,True
2010-08-31,yangbyungi,LONG,SOXL,STOP_BUY,54424.18071081066,0.38758568895287804,0.0,,BEAR,26.049999237060547,81.48999786376953,-0.004444739081638227,-0.10591489885241612,0.7677543411036498,1.0,0.8,0.39923225737389795,True
2010-08-31,yangbyungi,LONG,SOXL,LOC_SELL,13606.045177702665,0.3599869132190943,-379.0702167927129,loser,BEAR,26.049999237060547,81.48999786376953,-0.004444739081638227,-0.10591489885241612,0.7677543411036498,1.0,0.8,0.39923225737389795,True
2010-09-01,yangbyungi,LONG,SOXL,MOO_SELL,40818.135533108,0.3746455712914467,-539.080977129548,,BEAR,23.889999389648438,78.27999877929688,-0.007054405970642774,-0.05140477019572376,0.8371703855574824,1.0,0.8,0.43532860048989086,True
2010-09-01,yangbyungi,LONG,SOXL,STOP_BUY,59902.05178099176,0.3806457103434205,0.0,,BEAR,23.889999389648438,78.27999877929688,-0.007054405970642774,-0.05140477019572376,0.8371703855574824,1.0,0.8,0.43532860048989086,True
2010-09-02,yangbyungi,LONG,SOXL,MOO_SELL,59902.05178099176,0.40013282081484797,1150.948317920327,,BEAR,23.190000534057617,79.05000305175781,-0.0039582264305193515,0.07282797438145594,0.8624406873396715,1.0,0.8,0.44846915741662924,False
2010-09-02,yangbyungi,LONG,SOXL,STOP_BUY,58414.06628996151,0.40654115110918876,0.0,,BEAR,23.190000534057617,79.05000305175781,-0.0039582264305193515,0.07282797438145594,0.8624406873396715,1.0,0.8,0.44846915741662924,False
2010-09-03,yangbyungi,LONG,SOXL,MOO_SELL,58414.06628996151,0.43611483415961266,1710.2910452416763,,BEAR,21.309999465942383,76.63999938964844,-0.0038207423861403855,0.056269205592444305,0.9385265368947558,1.0,0.8,0.48803379918527307,False
2010-09-03,yangbyungi,LONG,SOXL,STOP_BUY,59264.29665594489,0.4430994346676766,0.0,,BEAR,21.309999465942383,76.63999938964844,-0.0038207423861403855,0.056269205592444305,0.9385265368947558,1.0,0.8,0.48803379918527307,False
2010-09-03,yangbyungi,LONG,SOXL,LOC_SELL,14816.074163986223,0.43778099356591704,-83.36633421447186,loser,BEAR,21.309999465942383,76.63999938964844,-0.0038207423861403855,0.056269205592444305,0.9385265368947558,1.0,0.8,0.48803379918527307,False
2010-09-07,yangbyungi,LONG,SOXL,MOO_SELL,44448.222491958666,0.4339499141722918,-420.32407228138254,,NEUTRAL,23.799999237060547,78.9800033569336,-0.001015869057630514,0.07712118809202528,0.8403361613918324,1.0,0.8,0.43697480392375293,False
2010-09-13,yangbyungi,LONG,SOXL,STOP_BUY,95775.28660646167,0.41128053871057924,0.0,,BEAR,21.209999084472656,87.33000183105469,0.015222943960754742,-0.013317351667613497,0.942951478703341,1.0,1.0,0.6129184611571716,True
2010-09-14,yangbyungi,LONG,SOXL,MOO_SELL,95775.28660646167,0.4281188477426768,1584.5560726321128,,NEUTRAL,21.559999465942383,87.94999694824219,0.017525191372621762,0.09412720169336786,0.9276438077650854,1.0,1.0,0.6029684750473056,False
2010-09-14,longbyungi,LONG,SOXL,STOP_BUY,150675.63701671356,0.4349753884682804,0.0,,NEUTRAL,21.559999465942383,87.94999694824219,0.017525191372621762,0.09412720169336786,0.9276438077650854,1.0,1.0,0.6029684750473056,False
2010-09-15,longbyungi,LONG,SOXL,MOO_SELL,150675.63701671356,0.4437780057191849,1279.997607086916,,NEUTRAL,22.100000381469727,88.4000015258789,0.018623803420361407,0.10388467971206339,0.90497735994473,1.0,1.0,0.5882352839640745,False
2010-09-15,longbyungi,LONG,SOXL,STOP_BUY,143476.46206136825,0.45088533581078044,0.0,,NEUTRAL,22.100000381469727,88.4000015258789,0.018623803420361407,0.10388467971206339,0.90497735994473,1.0,1.0,0.5882352839640745,False
2010-09-16,longbyungi,LONG,SOXL,MOO_SELL,143476.46206136825,0.4406125858277083,-1518.6659619182901,,NEUTRAL,21.719999313354492,87.62999725341797,0.02222425235184189,0.12260522445100519,0.9208103421855564,1.0,1.0,0.5985267224206117,False
2010-09-16,longbyungi,LONG,SOXL,STOP_BUY,145005.71219521665,0.4476692201124876,0.0,,NEUTRAL,21.719999313354492,87.62999725341797,0.02222425235184189,0.12260522445100519,0.9208103421855564,1.0,1.0,0.5985267224206117,False
2010-09-17,longbyungi,LONG,SOXL,MOO_SELL,145005.71219521665,0.4657669907063246,2577.9214002018416,,NEUTRAL,22.010000228881836,85.44999694824219,0.028895915483637236,0.169139347788269,0.9086778642444409,1.0,1.0,0.5906406117588866,False
2010-09-20,longbyungi,LONG,SOXL,STOP_BUY,143773.5089556561,0.4669638563174754,0.0,,NEUTRAL,21.5,81.5,0.025918539122794737,0.0763593538098235,0.9302325581395349,1.0,1.0,0.6046511627906976,False
2010-09-21,longbyungi,LONG,SOXL,MOO_SELL,143773.5089556561,0.4632682430893183,-578.141238131313,,NEUTRAL,22.350000381469727,80.97000122070312,0.03377924634657892,0.019118445322108935,0.8948545708563791,1.0,1.0,0.5816554710566464,False
2010-09-21,longbyungi,LONG,SOXL,STOP_BUY,136497.20854170987,0.4706877192286401,0.0,,NEUTRAL,22.350000381469727,80.97000122070312,0.03377924634657892,0.019118445322108935,0.8948545708563791,1.0,1.0,0.5816554710566464,False
2010-09-22,longbyungi,LONG,SOXL,MOO_SELL,136497.20854170987,0.4557720002382994,-2080.214713510839,,NEUTRAL,22.510000228881836,81.86000061035156,0.03918299015637161,-0.015561328752142223,0.8884939936312689,1.0,1.0,0.5775210958603249,True
2010-09-23,longbyungi,LONG,SOXL,STOP_BUY,135011.67863802667,0.4371759794763475,0.0,,NEUTRAL,23.8700008392334,83.0199966430664,0.042263407949049814,-0.017416593555764415,0.8378717761554262,1.0,1.0,0.544616654501027,True
2010-09-24,longbyungi,LONG,SOXL,MOO_SELL,135011.67863802667,0.4714311582148075,4581.913782316362,,NEUTRAL,21.709999084472656,80.0,0.048492825415620944,0.0986213896452024,0.9212344930177507,1.0,1.0,0.598802420461538,False
2010-09-24,longbyungi,LONG,SOXL,STOP_BUY,141214.36385447753,0.47898136758461585,0.0,,NEUTRAL,21.709999084472656,80.0,0.048492825415620944,0.0986213896452024,0.9212344930177507,1.0,1.0,0.598802420461538,False
2010-09-27,longbyungi,LONG,SOXL,MOO_SELL,141214.36385447753,0.5085785746276379,4130.740587296939,,BULL,22.540000915527344,82.62000274658203,0.04964420675978087,0.06699963237776752,0.8873114102769362,1.0,1.0,0.5767524166800085,False
2010-09-28,longbyungi,LONG,SOXL,STOP_BUY,132028.2623708127,0.5101229141722619,0.0,,BULL,22.600000381469727,83.62000274658203,0.0429409776912284,0.12445888144017214,0.8849557372750521,1.0,1.0,0.5752212292287838,False
2010-09-29,longbyungi,LONG,SOXL,MOO_SELL,132028.2623708127,0.5097449904680252,-97.02459553319204,,BULL,23.25,83.3499984741211,0.04576210547830506,0.19909765186240547,0.8602150537634409,1.0,1.0,0.5591397849462366,False
2010-09-29,longbyungi,LONG,SOXL,STOP_BUY,126303.10321228098,0.5179088153153657,0.0,,BULL,23.25,83.3499984741211,0.04576210547830506,0.19909765186240547,0.8602150537634409,1.0,1.0,0.5591397849462366,False
2010-09-30,longbyungi,LONG,SOXL,MOO_SELL,126303.10321228098,0.5390633193850518,2625.154909700628,,BULL,23.700000762939453,86.48999786376953,0.043255410842454545,0.1510348963452861,0.8438818293742303,1.0,1.0,0.5485231890932497,False
2010-09-30,longbyungi,LONG,SOXL,STOP_BUY,119794.25046986458,0.5476966921564936,0.0,,BULL,23.700000762939453,86.48999786376953,0.043255410842454545,0.1510348963452861,0.8438818293742303,1.0,1.0,0.5485231890932497,False
